,price,total_floor,area_size,elevator,date_on_market,last_transact_date,bedrm_no,parlour_no,kitchen_no,toilet_no,stair,unit,proportion,mid_floor,higher_floor,duplex_config,levelling_config,split_level_config,diepin,talou,pingfang,bantajiehe,banlou,dudong,lianpai,south,west,north,northeast,southeast,northwest,southwest,frame_struct,mixed_struct,brickwood_struct,brickmix_struct,steelmix_struct,steel_struct,maopei,jianzhuang,jingzhuang,public_housing,commercial_housing,office,n_linong,o_linong,residential,apartment,garden_house,beyong_two,beyond_five,shared,uploaded,central_outer,inner,inner_central,after_work,call_agent,only_weekend,reservation,baoshan,changning,chongming,fengxian,hongkou,huangpu,jiading,jingan,jinshan,minhang,pudong,putuo,qingpu,songjiang,xuhui,log_price
northeast,0.002656764609001837,0.08575077468695504,-0.011284801754367538,0.06551381932605385,0.024837668640544146,-0.014966801084558523,-0.028711500065508797,-0.016702430492170364,-0.021110029086372228,-0.003846935762062284,0.1253656809268367,0.09828551665708998,-0.04292280555191542,0.019048107818833333,-0.020470989498792926,-0.010830876135240168,-0.05435126561804287,-0.004510688702941749,-0.0018388839013937337,0.09117610635269935,-0.0022524810942924803,0.053748905089278376,-0.10232660943873896,-0.0023744351261206615,-0.002809997798738535,-0.22103185389066954,0.00556050871954971,-0.020362628778945385,1.0,0.02825567866601378,0.048278704402072256,0.012422289281322343,-0.003401352518323849,-0.008525637469683026,-0.0014043058631217939,-0.04502455017653473,0.0473844954243797,-0.0009192476453807884,-0.012676300793354888,-0.011323138935484912,0.016613148020493084,0.003971603053349129,0.014177368431671764,0.10331909673135252,-0.0029087608050429817,-0.0005307029557860002,-0.10056892212007397,0.023860845898990277,-0.0010614806733845242,-0.0018018922535844614,-0.021397673770347195,-0.02551679407379624,-0.04653965373635212,-0.03377528337333295,0.09794846792969147,-0.01675095328866222,-0.0019300394869309506,-0.0016785848026371775,-0.0011980753875385135,-0.016746339476329565,-0.017286452106525962,0.01899428968938969,-0.010864091116367568,-0.009138088887538337,-0.0013788623333999789,0.03492938902731728,0.011854202312150681,0.026373755439757958,-0.01209418936336491,-0.025070963372809566,-0.021307488122675404,0.034050011480302574,-0.0061050328143310685,-0.009230198648395752,-0.006381460201960526,-0.0012226469468590243
southeast,0.0351930622564071,0.11160335390784061,-0.008237703624026186,0.06592234693756217,0.01910187842414135,0.01337091914009234,-0.012714982465252616,-0.03247516535894159,-0.017921380480261775,-0.016563839927763876,0.09834047471435144,0.07135753580479576,-0.05919254956522483,0.01644756575834256,-0.018687905173541856,-0.011129695288695032,-0.01681170063539901,-0.008300258622250468,-0.003383787479704957,0.14653724417098968,0.007422406844136447,0.048643490118735,-0.14905763151869458,-0.004369271950800774,-0.005170764376241093,-0.3517300971751362,-0.013756075106180656,-0.07155968747839946,0.02825567866601378,1.0,0.014443381755398386,-0.014258662240549684,0.009078047449601294,-0.0033262890998459675,-0.002584106910559305,-0.042378238644586536,0.041932080537537414,-0.001691536192594982,-0.01993862300634508,0.0008773859990514494,0.010757470352185808,0.018257006052025997,0.015602544685015006,0.03377769717082419,0.021534980882545223,-0.000976563020574601,-0.03318514191454277,-0.0033837874797049312,-0.0019532636126864816,-0.01752621680607926,0.0023460766126670034,-0.009682996075513265,-0.011053841200795111,-0.01773535634185117,0.1127708865427214,0.004048563127815974,0.003468676194173295,-0.003088816120735907,-0.006692172312970252,-0.007632071769256234,-0.025843002419729786,0.04050589235165514,-0.015104561827549158,-0.019591397163570237,0.028513444534706,0.053111564808872976,-0.0210524829963059,0.046203031503349035,-0.015639858543049005,-0.03242728161318608,-0.018983563842263195,0.019251628384334078,-0.02261179382642348,-0.02053892873144072,0.034951657235397816,0.044156194125741656
northwest,-0.001696838342810247,0.08295020279571702,-0.017472167374215333,0.05508855331247744,0.03755064276558518,-0.008744944517181172,-0.019636939571147878,-0.026952356019956835,-0.026353836067965576,-0.009739544656727168,0.09006264264551501,0.08586033028770076,-0.044741994972411214,0.02344819948077778,-0.005587592175687243,-0.0010948912563900344,-0.044062483758279966,-0.0045991677356862146,-0.0018749543730311462,0.11252410362901802,-0.0022966644466856883,0.04380903103869963,-0.11570074174917493,-0.0024210106575104943,-0.0028651170728937764,-0.22173458741268373,0.034161606225658135,-0.03139667856490438,0.048278704402072256,0.014443381755398386,1.0,0.016277099070631205,-0.0034680714609651563,0.007808863702643881,0.0315735742260417,-0.04039040271249439,0.03804196011683097,-0.0009372790698199956,-0.00644729210865079,-0.013773931326660147,0.014736814135490653,-0.0022768193338366725,0.01940643170721006,0.07897956470719748,-0.0029658173565951396,-0.0005411129147290644,-0.07483410366488936,-0.0018749543730311419,-0.0010823020577546592,0.009013902078740891,-0.0233370005519066,-0.02086376655146629,-0.04207676811260904,-0.023777005921572877,0.08051279571175005,-0.01795388161032362,-0.011241914419500962,0.02590475536928663,-0.004771401291744907,-0.021480466786691906,-0.01148558597077593,0.01787816016445075,-0.01107719477679019,-0.009462660571309152,0.011695287212954202,0.0071406492004858985,0.02245375220152495,0.034404991289598896,-0.012331421911911356,-0.022044722687066715,-0.018349356902055466,0.01183401662283839,-0.006505652121409937,-0.014571776437725597,-0.007068051021081024,-0.014652886841409923
southwest,0.05366009004003339,0.15899976555122164,0.003982553884692179,0.08488587838123042,0.012859895017400471,0.014349264231056952,-0.02376328837688826,-0.022613025830140864,-0.01345842453896957,0.0018122543663848494,0.1187920165319355,0.08506906842375127,-0.04109313050242403,0.018298177301562846,-0.019944073862832614,-0.01503161362522644,-0.016702859976025993,-0.0018121753650926131,-0.0032171408163467795,0.15459117899036665,-0.003940732126158434,0.05810257013183906,-0.15759758787673184,-0.004154091595570871,-0.0049161116725828565,-0.3216812115630904,0.043932209609551874,-0.06621453729710038,0.012422289281322343,-0.014258662240549684,0.016277099070631205,1.0,0.018200179577552062,0.014283668554506536,-0.0024568433643146715,-0.05651629992263406,0.05230127054910387,0.02812588478394685,-0.027680747448733414,-0.012073763079620659,0.020780763794688257,-0.01051032219565044,0.019386389040524872,0.046088440370899805,-0.005088898273458669,-0.0009284686973011003,-0.041757532147439165,-0.003217140816346784,-0.0018570681909392823,-0.019734183836887322,0.01272547764777784,-0.020657758775280217,-0.005924538361533249,-0.024609905055606618,0.10718196305593247,0.019288003110947947,-0.007000851760484591,-0.0029366963722780542,0.004694937056529743,-0.005099633471204085,-0.02656192051941652,0.052033190913181114,-0.019006806757341295,-0.020392938810991516,0.008043604488767104,0.028913404537644804,-0.012702524444955576,0.04410980081812868,-0.01884407752687917,-0.02879250059835284,-0.009280336873464383,0.034452062651182065,-0.01709190704236512,-0.02601064221502518,0.01386948919914185,0.04720922102801203
frame_struct,0.043151696725585,0.048898776801450765,0.032573207682836565,0.041100550832402126,0.014687899935467917,-0.01562235402143312,0.025370892853777166,0.024572606484813426,0.010792903123553223,0.0206567274688711,0.030094928123587893,0.025472404936667394,0.011975255581825515,0.005707697865802966,-0.008610753017350122,-0.0020674106781622867,-0.033418697067725406,-0.0025577180318964742,-0.0010427113957324251,0.0006372368615311263,0.03558433342753084,0.016476916347239377,-0.013973499396371858,-0.001346387644460249,-0.0015933668920082341,-0.023984236343882418,0.03182568745716217,-0.010275629945265003,-0.003401352518323849,0.009078047449601294,-0.0034680714609651563,0.018200179577552062,1.0,-0.004834334206082343,-0.0007962904702472702,-0.034767775074736766,-0.05254242646672557,-0.0005212455199658176,-0.008376615871378163,-0.019733134473583224,0.026088948341899825,-0.004527630162989261,0.007907249108152164,0.044271990573154875,-0.0016493689659142455,-0.00030092711091087753,-0.04567933443713192,-0.0010427113957324314,-0.0006018966143805431,0.01282468090180981,-0.01826945656891881,-0.016358212377260775,-0.011744530041419683,0.03146640320855131,-0.008859228736747314,0.014777111884143209,-0.004284467642881755,-0.0009518162082372293,0.0013695597127244537,0.00889698870893039,-0.00968187671369647,0.011481217499230995,0.0016260814987077757,-0.007315227845658553,0.01812292135751599,-0.0049669207502342225,-0.012135621098197203,0.0423560652110813,-0.006857827762681798,-0.01305443791926433,-0.009757193017947679,0.011781372958673042,-0.0011988112536176283,-0.007816983305570045,-0.007605764315720562,0.035723760191978274
mixed_struct,-0.018384877335010437,-0.047908651335197616,-0.030958980620560465,-0.05686784497549381,-0.004570390462441716,0.0024756541410006416,-0.024918533501078987,-0.029582290353538987,-0.012476053028702864,-0.019950074149491404,-0.0341504666562995,-0.009474482499347157,-0.012943279067104388,-0.0039731950921755585,0.026754910021127412,-0.0032896270096916024,0.005132727712337032,-0.006411031074299299,-0.0026136012946704453,-0.028049866029310068,0.04136561170331999,0.023971754291205655,0.015758789074934682,-0.0033747789705681963,-0.003993843156295937,0.0016499136099170117,0.0025299523983729343,-0.0030603517089677723,-0.008525637469683026,-0.0033262890998459675,0.007808863702643881,0.014283668554506536,-0.004834334206082343,1.0,-0.001995936567385588,-0.08714693473193898,-0.13169986863153021,-0.0013065244816538018,-0.0016249823412788332,0.007050357021683026,-0.005461456644221223,0.030968523358134162,-0.00848288207385117,-0.013391471077169518,0.00737619575788423,-0.0007542868428378947,0.012327157709222733,0.015578259481534094,-0.0015086799444612874,0.013352035633591282,-0.00534827790381786,-0.011521076408686562,0.01064819670912503,-0.00023023060658292662,0.030306586638044097,-0.020729242064849832,0.007640841402148536,-0.0023857685686744855,-0.003927256532325407,0.009043037246327462,0.010753289014296253,-0.011417513324344913,-0.012303087253268813,-0.01300891641491997,0.014169809449934751,0.0030130354155349934,-0.0051962550329863735,0.030468435592099906,-0.011525708294498671,-0.021120045259779428,0.04900363729526088,-0.024810148276329075,-0.016439203354929002,-0.030135825410548354,0.02343292781274049,-0.0070749461424380435
brickwood_struct,-0.010400990165613142,-0.014299768608644908,-0.014328467603937498,-0.016472098253690063,-0.0018211541912951878,0.003248538041643001,-0.01399097090320255,-0.023071098172667216,0.0022333904621315175,-0.00786372701994985,-0.009115596144054485,0.006989998337032559,-0.019151258595916248,0.011613840103136097,-0.004709634479318192,-0.0033375236475191514,0.001514439309527995,-0.0010559971096952222,-0.0004305010194275672,-0.0066091640755606635,0.08861206968266563,-0.0026088713089376667,0.0005390207443709803,-0.0005558788902251113,-0.0006578484460216877,-0.010943383246322323,0.012754180060641615,-0.010392704963095517,-0.0014043058631217939,-0.002584106910559305,0.0315735742260417,-0.0024568433643146715,-0.0007962904702472702,-0.001995936567385588,1.0,-0.014354463444210321,-0.021693028626808965,-0.00021520502090582367,-0.005142994048961482,0.004699237958021814,-0.0011441592201799763,-0.001869308620520819,0.004992527634225487,-0.0055223374793752986,-0.0006809698485548065,-0.0001242428427949877,0.005738217680956284,-0.00043050101942756477,-0.00024850318807421827,0.0074669859826883385,-0.0011830634242675196,-0.002710348774124201,0.0038525055254257966,-0.008642300421307092,0.01900378964769198,-0.002811094910151349,-0.003913380555431518,-0.00039297340532658633,-0.0038195647210289246,0.010734830528029036,-0.005572254818753139,-0.004577217553403864,-0.002543391835235208,-0.003020215428535588,-0.0024633508667289924,-0.0020506771625813237,-0.005010396237676942,0.005137765792854697,-0.002831370075148567,0.009112950462068161,-0.006737396865904025,-0.005801484478215699,-0.0031317501462575577,-0.004963841878632092,-0.004897042549121063,-0.013985706367401984
brickmix_struct,-0.24202972977295417,-0.5467615757180484,-0.35289199759198336,-0.6906129649716067,-0.1202659364864774,0.13133788634999602,-0.24849502199397427,-0.40742328465407995,-0.0062479506036310075,-0.252254042032163,-0.391031464593821,-0.21368202689005744,-0.17344380991758107,-0.04897966801096733,0.2497097167281316,-0.08069811302194045,0.1996273184965271,-0.041120761419844755,-0.01879661150315496,-0.28527226666296035,-0.01638424476999149,-0.07900524329479,0.3163479550777006,-0.02427088222987215,-0.02073538737590617,0.1458891386985946,-0.07038933937925464,-0.08815975757460882,-0.04502455017653473,-0.042378238644586536,-0.04039040271249439,-0.05651629992263406,-0.034767775074736766,-0.08714693473193898,-0.014354463444210321,1.0,-0.9471648452009102,-0.009396319611214612,-0.0937277549902871,0.230401074427822,-0.1589085643643659,0.08861288850921617,0.1071640992919658,-0.23800197216135136,0.016570703208728818,0.008655345654532274,0.23679264744074385,0.009662678435506701,0.003230860275571116,-0.04645781831513172,0.0634672367218947,-0.0035044296946022493,0.12787141819950465,0.18824441055627605,-0.03186222513566499,0.17420945926143647,0.03450534189088043,-0.01715807419182777,-0.007019046486968434,0.010741031535623733,-0.007605957984940206,0.0639814418448,-0.03250429775028673,-0.021746977023710416,0.0038210362474648926,-0.05152414836836562,-0.06394093947844258,-0.011514778759670037,-0.06413300675117785,0.0454460095945973,-0.04094036177544056,0.054818657402330405,-0.10107530176120869,-0.16938054885345571,0.1341884721131829,-0.20194746132950867
steelmix_struct,0.248338635209212,0.5454090706802674,0.3448808004615562,0.6827954831005794,0.1144149412324808,-0.11473890105311503,0.24223749968587954,0.4009444779260353,0.004943257005101422,0.25025682655639814,0.39272282574784384,0.2103372185164791,0.15891154026169974,0.04775091345973489,-0.24654884276667965,0.08150251316931403,-0.18579776135935597,0.04374751632396157,0.019845132131321847,0.29636442140165054,-0.0019597384408153898,0.06543683172604088,-0.26975654737325677,0.02562477097080577,0.02242539528409725,-0.1407746123713698,0.06221670412837205,0.08608486235045865,0.0473844954243797,0.041932080537537414,0.03804196011683097,0.05230127054910387,-0.05254242646672557,-0.13169986863153021,-0.021693028626808965,-0.9471648452009102,1.0,-0.014200087039472988,0.07861517372304734,-0.21975275253790663,0.15675135054402065,-0.09434901756409567,-0.0918359167064503,0.2179368499068437,-0.02457996582056237,-0.00819803912703548,-0.2154286564592562,-0.01634334982630005,-0.002470896563846523,0.024803606851319465,-0.03908164736540036,0.011258397260445632,-0.12220939422340953,-0.18014268649615015,0.03237314131296274,-0.16194117329713822,-0.032896393872334104,0.013710678383182044,0.010508478573827714,-0.017759087569949344,0.007796776005442678,-0.0559652529753048,-0.009683343142489201,0.020893476138535164,-0.005896202690534719,0.052664219045437013,0.06335064918421743,0.00541603618875618,0.0635456394069461,-0.030836541284732066,0.030908512590241844,-0.04749401800161075,0.09259665222489892,0.17449765201900716,-0.13359980249956394,0.21475392403178034
steel_struct,-0.009551744204115498,0.02640655915114928,-0.008238605791015192,0.013257754109171177,0.008800681310801129,0.0005990340661465392,-0.014969170060213888,-0.01975978193165469,-0.01842200230548452,-0.0128657554730846,0.039198462961590665,0.016152739194443877,-0.0031627601021162887,-0.007455280636396201,-0.009968635804109066,-0.002184716901747064,-0.025809447190536017,-0.0006912474569167708,-0.00028180260357461487,0.02026563739566912,-0.00034518494418985635,-0.0017077467742755428,-0.016890849597389786,-0.000363873978152012,-0.0004306224526318826,-0.02206529682109721,-0.0019998606585543,0.002367116200870401,-0.0009192476453807884,-0.001691536192594982,-0.0009372790698199956,0.02812588478394685,-0.0005212455199658176,-0.0013065244816538018,-0.00021520502090582367,-0.009396319611214612,-0.014200087039472988,1.0,0.011703726457012013,-0.0026132747518261457,-0.003016967886076155,-0.0012236348170503372,0.0032680695799831333,0.03896991477061413,-0.0004457575420697526,-8.132839411552192e-05,-0.037503809174063714,-0.0002818026035746173,-0.0001626682452204733,-0.004828072787979692,0.0069840229365302426,-0.01194776556418646,0.0025218200151863827,-0.0056571823287124975,-0.00544835369351383,0.023337223225371767,-0.0025616683341778018,-0.0002572373206081234,-0.0025002572220129016,-0.0019978294813820133,-0.003647554465245682,-0.0029962108461247384,-0.0016648844224172318,-0.001977009420905087,-0.0016124902298374653,-0.0013423572475503673,-0.0032797662281851326,-0.003265726644498263,-0.0018533927281311946,-0.004414131275978285,-0.004410247345411112,0.023464011019223286,-0.002050019175643449,-0.003249292108509386,-0.003205565789351595,-0.016401355743726673
maopei,-0.06393899431303188,-0.0008413565248448129,0.05942730267385342,0.05203591668144814,0.023256373235698333,-0.08345517378827072,0.04044946324499401,0.039586414673425885,0.01696119251847807,0.022474253059293382,-0.022072691154065006,-0.05553187234989776,0.06662849302634716,-0.010211389215757155,-0.045038716042729986,-0.006002606561527657,0.008883738380664875,-0.007275892969983643,0.0008021871753272113,-0.06670558185010737,0.010214495267349745,-0.024318809805042384,0.034013702764482553,0.03801633287045049,0.044002827944454315,0.054641583308310156,-0.02268733808688772,0.024374464727077313,-0.012676300793354888,-0.01993862300634508,-0.00644729210865079,-0.027680747448733414,-0.008376615871378163,-0.0016249823412788332,-0.005142994048961482,-0.0937277549902871,0.07861517372304734,0.011703726457012013,1.0,-0.2528032709889402,-0.2618039208439978,0.004067622336619794,-0.2433305439711001,-0.05045499927721728,-0.0011154281685136144,-0.0019435952060373536,0.03319006625126097,0.0008021871753271882,0.009164096358463244,0.06857084947449897,-0.08637096319264706,-0.03943564147398576,0.02331837821845468,-0.04586651122939217,-0.07407353028832218,-0.08140722354416557,-0.029998766582871244,-0.006147486724472593,-0.03315171409992387,0.015353463850741335,0.03256881978208103,-0.04372055777609145,0.14092012892118858,0.04434121762716789,-0.022447155144818248,-0.014462959582077713,0.003124715374192768,-0.043784188156548706,0.019061244763555356,-0.02338019882454294,0.047428368813403024,-0.030986758706012512,0.05550893749181871,0.01785189434413426,-0.040372167803272525,-0.1009396964953775
jianzhuang,-0.11583662969002081,-0.17735129775003763,-0.11843344295455478,-0.23403914621428953,-0.03997726988388944,0.18684525581577738,-0.08357804658521673,-0.14400232459458837,-0.01896097230121193,-0.12321266840461575,-0.15413177831562805,-0.0901997161562474,-0.07425330891438367,-0.01735335202340529,0.07501518497938817,-0.04247487989408417,0.08714182430010232,0.009975972457481096,-0.017177834011691286,-0.03403576562791209,-0.012909216122787663,-0.04307930861867982,0.06660788066914974,-0.018065852531406253,-0.024510292633230516,0.05678956658259167,-0.031329797747564364,-0.035642737683555095,-0.011323138935484912,0.0008773859990514494,-0.013773931326660147,-0.012073763079620659,-0.019733134473583224,0.007050357021683026,0.004699237958021814,0.230401074427822,-0.21975275253790663,-0.0026132747518261457,-0.2528032709889402,1.0,-0.822637256126004,0.05081106207800283,0.006827928375533634,-0.128670023704175,0.0018123956758823406,0.0076881726982179575,0.1341941782308083,-0.0012442610118758286,-0.005317001746534604,-0.08685624584878865,0.0895511672466346,0.007616882056869817,0.06708495171957027,0.0762826999989506,-0.030683839025399215,0.07937635775151658,-0.01818605453934886,-0.014953178076630257,-0.027011850439538382,-0.008144339282878823,0.00852441182339309,0.007216744341947745,-0.039130304985054654,0.025340388839965537,0.03126259820300075,-0.032237722417416334,-0.04010100457008043,-0.0061353984831497965,0.013364436368159252,0.00876640047293733,-0.018507821331954066,0.04212354567662873,-0.05813075293782078,-0.06510183394379027,0.040921574947983506,-0.07749498399202036
jingzhuang,0.1698897839772418,0.15490076349989657,0.0998713605311452,0.1788637521730211,0.015703261026099112,-0.12624133264387544,0.07894388496238662,0.13382689185665164,0.024681661604850153,0.1186825496181058,0.12845764159377085,0.052299867737999946,0.06982968899948695,0.01190236962942208,-0.044336980421484415,0.04862835935642334,-0.03887300025055199,-0.0050662092999898154,0.017783929604096693,0.0309950764600695,-0.0009089730589444855,0.04963272893382568,-0.04683976465599904,-0.0006164516656809903,0.0029102694130296626,-0.05149250464036672,0.029039401186932247,0.023159244418748497,0.016613148020493084,0.010757470352185808,0.014736814135490653,0.020780763794688257,0.026088948341899825,-0.005461456644221223,-0.0011441592201799763,-0.1589085643643659,0.15675135054402065,-0.003016967886076155,-0.2618039208439978,-0.822637256126004,1.0,-0.04806097231460339,0.11244033307762788,0.06904532749479285,-0.002011083532180544,-0.006324577293084732,-0.06877615393894998,0.0019045024073475667,0.0010993584185937414,0.05071280289724409,-0.020044053652658628,0.0330787839683016,-0.013799518810672817,-0.04289698523173489,0.07471144445041449,-0.029261904184490362,0.03558446677694706,-0.020004296587255825,0.048422152309525276,0.004727371068732394,-0.028354715199134458,0.02223398405233084,-0.03976461456458126,-0.049121600627108686,-0.018056074884849165,0.040706330171119354,-3.399048668326113e-05,0.029620646341206872,-0.02053588084863817,0.01512705333432921,0.005281193775651865,-0.025290583573288068,0.021998878646722606,0.05247562431382478,-0.014262664686329632,0.16835582010647016
public_housing,-0.02926456794429594,-0.05684589847192362,-0.05913738636464334,-0.0687994711454749,0.0038485558606948713,-0.02293142439804054,-0.043273441909194944,-0.08414885395943968,0.008072530505252576,-0.0384272158400307,-0.03711857571195746,-0.008986055708408708,-0.046911334082132446,0.018009594873586023,-0.002480386720962872,-0.018976834837048134,0.01588584046643352,-0.006004296854640086,-0.0024477869239759144,-0.014692283637996094,-0.0029983370700745055,0.0047560466514836065,0.010724111342050318,-0.0031606733025082057,-0.0037404622787442117,-0.009132374585738415,0.005101401050052668,-0.013220260097504896,0.003971603053349129,0.018257006052025997,-0.0022768193338366725,-0.01051032219565044,-0.004527630162989261,0.030968523358134162,-0.001869308620520819,0.08861288850921617,-0.09434901756409567,-0.0012236348170503372,0.004067622336619794,0.05081106207800283,-0.04806097231460339,1.0,-0.374421286665709,-0.02974813895851126,0.008400125453145914,-0.0007064327197077265,0.02462713459394753,0.05573905871638454,-0.0014129649568384844,0.018720731010236625,-0.07938295749629302,-0.03934421589182531,0.01737707969882033,0.024329849696806235,0.02793637331022044,0.02616070458385802,-0.006628533807665375,-0.0022344085603043288,-0.001181551997740898,0.025341437024396864,-0.0021801352846311075,-0.012449997906164979,-0.011115816526039,-0.014332897306496391,0.010145322465319939,0.013069068027913062,-0.0069757000487949495,-0.003175638901072688,-0.016098894855349866,-0.011576480320867564,-0.018573131134864584,0.006656046502467682,-0.01780682672334227,-0.02822392211604043,0.03432216865085074,-0.021711598862934917
commercial_housing,0.09551796381101722,-0.037706562320341835,0.026373346176724256,-0.0910713624794283,0.037736944700144257,0.12439076212520898,0.016170927732465375,0.012549823760163293,-0.01086694309119011,0.06251591648321801,0.007750851576859155,0.07068202353759331,-0.05921353237488457,0.014119631185312216,0.05321489069404713,0.03419744929071442,-0.049784502618158505,0.012875765198110865,0.006537520731724193,0.0707191278959223,-0.00461778999916326,0.010988722686244878,-0.0506336537923098,0.008441489346544824,0.009989982973601055,-0.06226191146007265,0.02960040393877603,-0.03691488297504017,0.014177368431671764,0.015602544685015006,0.01940643170721006,0.019386389040524872,0.007907249108152164,-0.00848288207385117,0.004992527634225487,0.1071640992919658,-0.0918359167064503,0.0032680695799831333,-0.2433305439711001,0.006827928375533634,0.11244033307762788,-0.374421286665709,1.0,0.08320317205825935,-0.004332790399622167,0.0018867322581967523,-0.0820380682011495,-0.02438467648457477,0.0037737303063648236,-0.10505828090427163,0.1040625392498491,0.024019821812457442,-0.055796506113884516,0.037252469912437074,0.09107670545916491,0.08328831658072654,0.0149514236872171,0.005967632289825616,0.02708173228343353,0.003526037307409964,-0.025785828826203415,0.05327632396146384,-0.10672656194722513,0.02662312742058967,0.026406698673702142,0.021284965941530086,-0.003941110923478981,0.04564005936118289,0.0393865729040625,-0.02673525044995265,-0.050508973320113115,0.06281966276881469,-0.08041086598699937,-0.05715370102388055,0.02481024234395078,0.08907285406639347
office,-0.12801858061647373,0.30592897082508863,-0.07130398396500459,0.3256469097312061,0.23147099555829373,-0.15255454025721218,-0.13068429184794583,-0.07050602835545597,-0.07593401981624381,0.0023207640015749597,0.5620794503958009,0.6948370351189666,-0.24959944617356636,0.10152973696428018,-0.07006956082169682,-0.037138145999872585,-0.5770860879572117,-0.014835743423245906,-0.007231286114772745,0.38321242678539724,0.03751905811170341,0.10196887448605166,-0.40430918409216876,-0.009337304951623843,-0.011050125594747377,-0.4000268337063336,0.1512262072894028,0.01167536856544435,0.10331909673135252,0.03377769717082419,0.07897956470719748,0.046088440370899805,0.044271990573154875,-0.013391471077169518,-0.0055223374793752986,-0.23800197216135136,0.2179368499068437,0.03896991477061413,-0.05045499927721728,-0.128670023704175,0.06904532749479285,-0.02974813895851126,0.08320317205825935,1.0,-0.011438504412790883,-0.002086953348351911,-0.9623785269949908,-0.007231286114772752,-0.004174200692456643,0.037309464610635154,-0.20888494334781038,-0.16542114633654176,-0.5368691681287282,-0.09398953809860816,0.05523745055345622,-0.05734365180684257,-0.028975959049422906,0.07116070084348325,-0.03325789214989499,-0.04370875916612281,0.04138097732916182,-0.030746420022436948,-0.036599592049183345,0.006433935111702299,0.017974671672474643,0.086234524964977,0.29903595072687744,0.010375928526613622,-0.047559578691426685,-0.11275463243239214,-0.11317056686859243,0.03429733831358118,0.041807857172340396,-3.745257892023899e-05,-0.030727681069488425,-0.2987489656977255
n_linong,0.003281495964945146,-0.019254442586331813,-0.011347065378063922,-0.019750097055627205,0.028320781265173147,0.039200140121464784,-0.0044637306310000655,-0.01919573524942592,0.004626056765271417,-0.004076938633507485,-0.011735459819355238,0.006062720581863116,0.0021352641861841384,-0.012473096960935015,0.0065862027646563705,-0.006913065185262874,-0.00581478946032404,-0.0021873034098795385,-0.0008917035275052044,-0.0059080752481547654,-0.001092263266809337,-0.0054037961445020394,-0.0013636965304223982,-0.0011514006817882026,-0.0013626118253131203,-0.0038057343069973553,0.0013126200965430566,-0.00991985251352576,-0.0029087608050429817,0.021534980882545223,-0.0029658173565951396,-0.005088898273458669,-0.0016493689659142455,0.00737619575788423,-0.0006809698485548065,0.016570703208728818,-0.02457996582056237,-0.0004457575420697526,-0.0011154281685136144,0.0018123956758823406,-0.002011083532180544,0.008400125453145914,-0.004332790399622167,-0.011438504412790883,1.0,-0.00025734615294263033,-0.1186727110082931,-0.0008917035275052251,-0.0005147285590559574,-0.008103822491712301,0.0049144815352641655,-0.012767796424221257,0.0018217549921781158,-0.01790093268928002,0.03889115660590248,-0.0005114469402289938,-0.008105846649070847,-0.0008139719906154811,0.0045015554143629025,0.005101069110925719,-0.0070835945495534335,-0.009480862656158467,-0.005268167481514537,0.009192609701907842,-0.0051023773654846226,0.029384232473506914,-0.010378112472941611,0.004349248352058895,0.0023477924309018086,-0.0024723886893846577,-0.013955276016576168,0.00954917038128739,-0.006486843298062588,-0.010281683697381135,0.01472346035988901,0.0029486658205977955
o_linong,0.05342928554830523,-0.008202492109147102,0.021083293501516845,-0.006224990908887473,0.00998097196498619,-0.003456094066252331,0.014840876259350861,0.018708490139252645,0.0008440233362285959,-0.0029717907491351296,-0.0034448861494083315,-0.004267955122131963,0.019515353915749278,-0.004304106178385292,-0.005755124326919866,0.03722605617711185,-0.014900391619220462,-0.00039907316641895604,-0.0001626911696937631,-0.0024976773239252905,-0.0001992832628888553,-0.0009859217648217132,0.0029187512641789684,-0.00021007287503998947,-0.0002486083152760102,0.002316757184395573,-0.001154565875678976,-0.0039275199138352835,-0.0005307029557860002,-0.000976563020574601,-0.0005411129147290644,-0.0009284686973011003,-0.00030092711091087753,-0.0007542868428378947,-0.0001242428427949877,0.008655345654532274,-0.00819803912703548,-8.132839411552192e-05,-0.0019435952060373536,0.0076881726982179575,-0.006324577293084732,-0.0007064327197077265,0.0018867322581967523,-0.002086953348351911,-0.00025734615294263033,1.0,-0.021651817637960785,-0.00016269116969376508,-9.391214542112439e-05,-0.002787358240411203,0.004032038193753999,0.006806996143220596,0.001455905101029994,-0.0032660223807528563,0.014927150234820878,-0.0034849216348543173,-0.0014789104584852126,-0.00014850906289637914,-0.0014434564011288594,0.004056813006834764,-0.002105817671465903,-0.0017297819147937784,-0.0009611763363863556,-0.0011413733269411627,-0.0009309279555416141,0.06058625173286304,-0.001893485004102385,-0.0018853796272781062,-0.001070006547195511,-0.0025483802184978074,-0.0025461379354281347,-0.0021924461339862668,-0.001183523549283916,-0.0018758915890219547,-0.0018506473722547873,0.024122285116193805
